cell_volume_fL,Rpb1_occupancy_haploid_fit,Rpb1_occupancy_haploid_fit_10pc,Rpb1_occupancy_haploid_fit_90pc,Rpb1_occupancy_diploid_prediction,Rpb1_occupancy_diploid_prediction_10pc,Rpb1_occupancy_diploid_prediction_90pc,Rpb1_bound_fraction_haploid_prediction,Rpb1_bound_fraction_haploid_prediction_10pc,Rpb1_bound_fraction_haploid_prediction_90pc,nuclear_volume
1.0,0.05807321144590599,0,0,0.05863004962199647,0.047826923915461714,0.06716542283594076,0.981005024567417,0.975597866650659,0.9867169955115661,?
3.313131313131313,0.18430615496414832,0,0,0.19003417387964136,0.15606430521056827,0.21679073905492763,0.9397159068966104,0.923472179269216,0.9573035256700843,?
5.626262626262626,0.300342332906789,0,0,0.31585690578431497,0.2610817473448596,0.35889531976399114,0.9017620156887106,0.876634088997624,0.9295928931156408,?
7.9393939393939394,0.4073692840484096,0,0,0.43644645483281863,0.36302087413862516,0.49403284666456293,0.866754922797817,0.8343178753075068,0.9034413840110674,?
10.252525252525253,0.5063970337088353,0,0,0.5521226553495885,0.46212348829398675,0.6227038990140601,0.8343642623691976,0.7958988595495896,0.8787210139815156,?
12.565656565656566,0.5982900673186046,0,0,0.6631797991033277,0.5584746208771655,0.7453621772614103,0.804307272711083,0.7608623604447958,0.8553174334446315,?
14.878787878787879,0.6837926334233609,0,0,0.7698891352389031,0.652171613477316,0.8624198705169295,0.7763405200183123,0.7287805036312041,0.8331281589898913,?
17.19191919191919,0.7635489451747178,0,0,0.8725010822346133,0.743322819785854,0.9742523023332699,0.7502532907332291,0.6992946608614331,0.812061073094006,?
19.505050505050505,0.838119441272525,0,0,0.9712471898572378,0.832030766561027,1.0812019656382328,0.7258622728076444,0.6721019864373275,0.7920331458463827,?
21.81818181818182,0.9079939748835221,0,0,1.0663418834707292,0.918392540593073,1.1834102752651088,0.7030072417828767,0.6469449773442899,0.7729693412789738,?
24.13131313131313,0.9736025869635321,0,0,1.1579840183554984,1.0025001452038746,1.2795634133400196,0.6815475369792857,0.6236032934156774,0.7548016779282377,?
26.444444444444443,1.0353243648561603,0,0,1.246358267750339,1.0836311660494413,1.3715052858109036,0.6613591639664057,0.601887286608607,0.7374684188366933,?
28.757575757575758,1.0934947717632892,0,0,1.331636365006073,1.1610988250184509,1.4595067831764565,0.6423323971905832,0.5816328367880884,0.7209133706539874,?
31.070707070707073,1.148411746418316,0,0,1.4139782174319087,1.2375665324787866,1.5438160385045048,0.6243697848529532,0.5626971962745018,0.7050852750700297,?
33.38383838383838,1.200340807149267,0,0,1.4935329070351169,1.314570224465332,1.624660769160499,0.6073844794382476,0.5449556205121001,0.6899372786946054,?
35.696969696969695,1.2495193449022337,0,0,1.570439591330811,1.3880707522955649,1.7022503350937463,0.5912988335238986,0.528298616658555,0.675426469834206,?
38.01010101010101,1.296160251699965,0,0,1.6448283156729582,1.4576129030939093,1.7790498799064078,0.5760432129594747,0.5126296818053115,0.66151347252004,?
40.323232323232325,1.3404550015381984,0,0,1.7168207470822383,1.5273884789630707,1.8551670161323037,0.5615549891464454,0.49786343210181555,0.6481620896986832,?
42.63636363636364,1.382576277757802,0,0,1.786530838281367,1.5952108920363535,1.9293236088929318,0.5477776796596837,0.4839240461704008,0.6353389887769918,?
44.94949494949495,1.42268022291557,0,0,1.8540654295611336,1.6604919895176011,2.001080982840139,0.5346602123446371,0.47074396289172205,0.6230134237695816,?
47.26262626262626,1.4609083729531671,0,0,1.9195247951634153,1.724143406459525,2.070553795588405,0.5221562926763812,0.4582627863503403,0.6111569891728305,?
49.57575757575758,1.4973893261656446,0,0,1.9830031400580215,1.7862254631293055,2.1378495084112483,0.5102238578622038,0.44642636048525525,0.599743401417876,?
51.888888888888886,1.5322401884446835,0,0,2.0445890522894232,1.846795536760909,2.203068942503166,0.4988246041217539,0.4351859835347669,0.5887483043633596,?
54.2020202020202,1.5655678290207131,0,0,2.104365915461249,1.9059082390335478,2.2663067843922535,0.487923575950489,0.42449773824195697,0.5781490957984138,?
56.515151515151516,1.597469975072692,0,0,2.162412285397467,1.9636155808484859,2.3269024209303204,0.47748880808736743,0.4143219183960797,0.5679247723549876,?
58.82828282828283,1.6280361688223959,0,0,2.218802234558176,2.0199671254531917,2.382337288304873,0.46749101246202956,0.4046225359230663,0.5580557905901825,?
61.141414141414145,1.6573486068552181,0,0,2.2736056673852536,2.075010130863892,2.435513294128402,0.4579033036641236,0.39536689562731564,0.5485239423052581,?
63.45454545454545,1.6854828782354878,0,0,2.326888609400733,2.1287896824498063,2.4869781370400923,0.4487009575155962,0.3865252269944373,0.53931224242771,?
65.76767676767676,1.7125086153731015,0,0,2.378713472571793,2.181348816463597,2.53681312528922,0.43986119818087116,0.378070364317857,0.5304048280039594,?
68.08080808080808,1.7384900694410697,0,0,2.429139299184792,2.2329565363040182,2.587816127606168,0.43136300995541815,0.36997746790838415,0.5217868670389791,?
