,RNAPII_bound_fraction_constant_nuclear_fraction,RNAPII_bound_fraction_constant_nuclear_fraction_10pc,RNAPII_bound_fraction_constant_nuclear_fraction_90pc,RNAPII_bound_fraction_linear_nuclear_fraction,RNAPII_bound_fraction_linear_nuclear_fraction_10pc,RNAPII_bound_fraction_linear_nuclear_fraction_90pc,RNAPII_bound_fraction_exp_nuclear_fraction,RNAPII_bound_fraction_exp_nuclear_fraction_10pc,RNAPII_bound_fraction_exp_nuclear_fraction_90pc,diploid_constant_nuclear_fraction,diploid_constant_nuclear_fraction_10pc,diploid_constant_nuclear_fraction_90pc,diploid_constant_linear_fraction,diploid_constant_linear_fraction_10pc,diploid_constant_linear_fraction_90pc,diploid_constant_exp_fraction,diploid_constant_exp_fraction_10pc,diploid_constant_exp_fraction_90pc,haploid_constant_nuclear_fraction,haploid_linear_nuclear_fraction,haploid_exp_nuclear_fraction
51.888888888888886,1.5322401884446835,0.4297626034285805,0.5917190202851998,1.5322401771841614,0.27070261625522246,0.47783432145915905,1.5501017191077915,0.3665450721774081,0.5481004566725152,2.0445890522894232,1.8236243876289076,2.257733810805572,2.2549047874398647,1.9495953584139945,2.557579848377467,2.142553467084412,1.8784254792541668,2.416974992140933,1.5322401884446835,1.5322401771841614,1.5501017191077915
54.2020202020202,1.5655678290207131,0.4191087449300969,0.5811423440385944,1.5655678185697814,0.2639918907892088,0.4692934718612676,1.58569349842491,0.3578825039821722,0.5387966812487748,2.104365915461249,1.886426389299527,2.317180854729363,2.317329568483547,2.015060916064385,2.619089534379678,2.2058497933763648,1.9399984965408443,2.481744624802883,1.5655678290207131,1.5655678185697814,1.58569349842491
56.515151515151516,1.597469975072692,0.4089703301366262,0.5709371544198603,1.5974699654387798,0.2576058356004318,0.46105259755081235,1.619304368661751,0.34948780459935846,0.5296587264270228,2.162412285397467,1.9480249228623467,2.374586560248518,2.377767227036271,2.079162280322704,2.678228718135916,2.2668230224114008,1.9998320334345097,2.54032578044991,1.597469975072692,1.5974699654387798,1.619304368661751
58.82828282828283,1.6280361688223959,0.3993108360027664,0.561084216484621,1.6280361600098794,0.2515214454342591,0.45309616664821284,1.6510821761003123,0.34136611084127894,0.5207014823563135,2.218802234558176,2.0058368050961937,2.4300542985993987,2.4363111585334485,2.141941666795292,2.7342634301865623,2.3255905398158174,2.0579944626782116,2.5911013808096617,1.6280361688223959,1.6280361600098794,1.6510821761003123
61.141414141414145,1.6573486068552181,0.3900971104455815,0.5515656007609206,1.6573485988658798,0.24571783834296584,0.4454097013983921,1.6811660962152999,0.3335191639080447,0.5119363286348368,2.2736056673852536,2.0613743022874518,2.4836805773621364,2.4930489958678526,2.2020497857771915,2.776275620152343,2.3822671312100963,2.114554110007354,2.6392346868169176,1.6573486068552181,1.6573485988658798,1.6811660962152999
63.45454545454545,1.6854828782354878,0.3812989922037426,0.5423645743390902,1.685482871068905,0.24017601624269147,0.43797969023128425,1.7096858944818034,0.3259458613286701,0.5033714967921302,2.326888609400733,2.115683021580183,2.535555600828613,2.548063047077739,2.2579314060027458,2.8240921929457192,2.436963657672839,2.1695782474485115,2.6946806942248447,1.6854828782354878,1.685482871068905,1.7096858944818034
65.76767676767676,1.7125086153731015,0.37288898100397494,0.5334655026862704,1.712508609026985,0.23487865715786518,0.43079350848180453,1.7367616582721312,0.31864278766135906,0.495012463258719,2.378713472571793,2.1675464258386006,2.585763776352275,2.601430693738926,2.3172346743915884,2.8747580274896847,2.4897861602273297,2.223132355186478,2.7482604847717464,1.7125086153731015,1.712508609026985,1.7367616582721312
68.08080808080808,1.7384900694410697,0.3648419504352145,0.524853760973337,1.7384900639115508,0.22980993436629665,0.4238393467904788,1.7625038718112869,0.31160469987897665,0.48686234202839046,2.429139299184792,2.2180743688090954,2.634384172658791,2.6532247541161595,2.3753886865295817,2.9236456803609685,2.5408353064271885,2.2787376916025215,2.799798595739488,1.7384900694410697,1.7384900639115508,1.7625038718112869
70.39393939393939,1.7634866203544046,0.35713489721519726,0.5165156538560931,1.7634866156362812,0.2249553584670838,0.4171061463303742,1.7870137304130322,0.3048249559034377,0.47892225776387753,2.478221986231854,2.2674577146174406,2.681490935352093,2.703513814657809,2.4324268632188852,2.9708471489318082,2.5902061030186703,2.3335527809911913,2.8489824458266675,1.7634866203544046,1.7634866156362812,1.7870137304130322
72.70707070707071,1.7875532298310897,0.34974672157937997,0.5084383427850077,1.78755322591804,0.22030163905182232,0.41058354011288134,1.8103836123236894,0.2982958828836793,0.4711916882973615,2.5260144921028607,2.315734926327546,2.727153664208408,2.752362533007279,2.486292368780702,3.0164481919384705,2.6379878102435006,2.387191833193514,2.8921461725884043,1.7875532298310897,1.78755322591804,1.8103836123236894
