45.01949	2.858936
27.55665	2.092271
49.716	4.392247
32.12856	2.514608
26.08088	2.721705
45.07278	3.287351
41.95378	3.230425
41.30669	3.318864
44.9068	3.347337
43.79413	2.591829
33.25877	3.380251
35.00654	2.68456
31.33089	2.271808
28.5374	2.275421
42.73573	2.389204
41.57663	3.872006
27.49573	2.07981
34.55027	2.357108
36.22379	2.79788
40.54067	2.859328
33.90922	2.319685
37.51722	1.927903
37.67488	2.550211
40.47811	4.471138
31.15308	1.778966
46.38979	2.130914
40.8876	2.716881
33.06802	1.723218
28.37312	2.182829
47.86451	3.42745
28.4864	2.475197
39.34698	2.52738
37.37069	2.136626
45.79211	2.388134
44.20388	1.858335
38.63418	2.240018
39.55073	2.511902
31.52068	1.784142
48.30794	2.480504
43.4883	3.012037
39.41965	2.304307
40.60336	2.689077
41.93039	2.287891
36.67491	2.538812
39.35824	2.46827
48.12804	2.189893
33.26202	2.651372
28.2636	2.316719
42.78174	1.604111
47.29564	2.157591
41.91426	2.424967
40.80167	2.214982
44.55021	1.744806
35.11443	2.441178
39.49769	1.609485
38.08018	3.28086
61.58975	2.552233
40.52884	1.860349
26.63896	1.240456
48.1593	2.601502
55.39888	3.124177
42.30688	2.775366
40.7781	1.83546
39.7756	1.953878
39.26335	2.464788
44.70911	2.782772
52.91695	1.964786
57.69189	4.192449
38.21547	2.287181
43.12806	1.768714
46.05691	2.364665
47.99302	2.387765
45.44693	3.485099
33.35834	1.994583
44.17344	1.451186
47.99042	2.270575
37.4873	1.808507
36.53922	3.58603
42.59811	2.395051
50.15538	2.656936
33.94533	1.565621
33.34729	1.943996
39.59692	1.931827
46.12626	1.375655
50.43884	2.430933
53.16651	4.238043
44.31366	2.46493
27.73031	1.4231
54.00099	4.235288
43.50506	2.185701
43.24373	3.010016
46.53155	2.7437
44.09235	2.364547
33.46194	1.667751
45.22298	1.661963
57.61212	2.849357
31.61312	3.235789
29.99365	2.023999
41.35224	3.30402
53.28788	2.279216
34.28189	2.796382
44.11496	2.08199
46.55961	2.412366
50.84218	2.179624
43.62798	2.290906
43.4837	1.673916
27.87762	1.467475
46.03566	2.29764
43.68309	1.977663
32.38666	1.619868
32.28693	2.169741
47.80122	2.31553
40.50546	1.318317
45.32601	2.251896
47.45018	2.47454
58.21464	2.395357
45.63603	2.286056
47.90498	2.861029
30.84909	1.447287
56.98911	3.076245
38.26103	3.737313
48.44901	2.489033
41.15295	1.869678
45.66764	2.297038
50.90702	2.461023
46.74873	3.264785
48.00172	1.934537
41.33578	2.039779
43.28108	2.512966
44.1856	2.096472
44.26179	1.843524
50.78404	3.184469
38.22431	1.923459
42.01776	1.907229
35.89054	2.878901
44.79388	2.409212
43.33278	2.322747
51.46368	2.699568
47.89707	2.572242
50.40811	1.7455
43.42989	1.682532
40.06041	1.708921
39.8174	1.928504
45.01233	3.974213
48.57919	2.892433
47.03681	2.551708
41.38642	1.495784
47.2264	2.864805
41.98474	1.898831
34.01625	1.449151
47.9548	1.751629
39.75902	1.429367
41.49856	1.861312
41.85175	2.0878
40.38457	2.082195
46.78413	2.464182
51.22285	2.680287
42.30384	2.42228
55.15762	2.629547
52.59744	1.935998
49.85362	2.379699
44.51143	2.084641
37.96238	2.286524
39.44497	3.185845
42.23932	2.123143
55.01821	1.897312
48.65586	2.341573
50.23615	2.495081
50.51578	3.224075
36.48694	1.976626
53.41692	2.844819
48.9697	1.856276
41.63076	2.769933
36.94467	2.490682
42.36519	2.196762
32.79118	2.687253
53.04104	3.137718
53.94428	1.804201
68.67055	2.86533
40.12297	1.855794
35.5355	1.411614
57.26414	4.542876
67.53346	2.913734
58.90592	2.698293
41.73765	2.205224
30.92659	1.064418
42.19652	3.091477
45.83707	3.015623
69.45871	3.054267
53.66788	1.779029
34.90001	1.763019
50.16759	1.720849
28.87131	1.946534
37.00367	1.70684
62.94549	2.171886
37.99214	2.301777
56.5944	2.091058
50.32407	2.255152
54.73706	2.02424
46.31079	1.921287
53.94786	3.028604
50.83891	2.38777
38.89262	1.547406
47.59854	2.229235
66.52425	3.23951
58.18612	2.568216
39.62295	2.618455
50.68888	2.20817
47.53939	1.800525
53.80423	3.328658
42.94052	2.111925
43.57346	2.524382
41.84693	2.444498
67.77766	3.441493
61.12484	2.776218
47.58473	1.933149
61.29596	2.169689
60.02516	2.510298
45.6472	1.910692
37.2062	1.905136
22.73817	1.816532
33.56059	1.816269
31.47337	1.911279
57.84235	2.426515
42.09476	1.979119
47.21265	2.266573
49.94345	1.922996
51.40436	2.243279
40.47883	2.511563
55.6952	2.346737
41.94991	2.6101
44.61946	1.719612
40.47973	1.859
40.49194	2.150787
59.13677	3.107678
42.43768	2.624238
47.2096	3.004549
52.29481	2.732522
44.38834	2.246928
50.06599	2.027905
50.48134	2.254881
49.84745	1.482916
45.00039	2.196057
45.29773	2.058965
38.89726	1.583431
35.24974	1.986518
39.94709	1.640858
44.00787	1.396519
50.27117	2.117053
42.62438	2.241765
47.91633	1.604848
40.46645	1.720369
39.97637	1.957244
27.88667	1.236305
33.27218	1.295487
46.50077	2.179301
34.13027	1.658104
37.9619	1.431035
55.46933	2.78928
28.26213	1.483734
41.97832	2.157738
50.75965	2.586966
38.69996	1.72974
58.26654	3.075101
41.54272	1.811628
45.6511	2.320885
40.72591	2.05815
50.87473	1.949751
49.98246	2.840888
36.45769	1.53004
52.33618	3.720939
45.07004	2.773532
63.95423	2.878209
46.22119	2.554358
48.10847	2.362042
42.7234	1.887561
46.4737	2.173564
48.69475	1.70686
44.82147	2.116494
50.3937	1.902812
32.22359	1.813128
52.8341	3.215142
37.50647	1.811003
51.80491	2.234209
45.04228	1.517709
52.52467	3.073422
52.40541	2.496963
41.91731	2.687196
43.0871	1.276457
41.12796	2.024059
60.61161	2.337464
49.46774	2.01055
48.15722	1.769376
44.8877	2.435524
53.20741	2.84724
60.24016	2.198795
47.4865	1.53007
51.44958	2.011928
43.6934	2.121671
39.25016	1.64064
58.6062	4.561213
32.88984	1.474487
37.7813	1.724785
51.17663	2.698564
39.87414	1.823131
41.4628	1.998915
40.61219	1.424865
52.42176	2.765538
40.13968	2.721318
45.22869	2.090132
37.19096	1.973977
49.53691	2.480676
38.95721	1.544819
44.4235	2.257442
40.32627	2.703005
52.73059	3.12727
46.38956	2.189093
42.23886	3.270162
40.08375	2.858427
49.55809	2.331826
41.35912	1.556721
37.45034	2.00254
52.27253	2.475677
69.30819	3.22572
52.00044	2.758825
38.81531	2.018787
41.41921	2.080364
55.44014	2.925409
60.9811	2.615443
56.16299	2.297981
70.23016	3.289684
54.81263	2.092125
48.35537	1.771249
49.28828	2.068334
49.47675	2.067476
53.41507	1.556153
50.37152	2.021978
49.17112	2.042659
56.67559	2.555075
47.69624	1.672302
44.85697	1.839881
63.75269	2.702791
56.95396	3.282528
42.64746	2.00688
66.71814	3.347432
42.79627	1.851419
34.69234	1.172422
45.75312	1.502828
66.734	2.893944
51.33577	1.904687
35.77219	1.421208
47.34125	1.695086
69.25119	3.522392
58.19376	3.078495
32.7922	1.053742
48.38965	1.692964
18.69853	1.137819
51.983	2.037619
56.48167	3.567154
65.32481	2.567915
50.97238	1.963199
63.52766	2.652365
73.09433	2.258519
74.53713	2.17581
19.52827	1.035348
64.86702	2.902466
80.45663	2.516306
69.90646	2.708412
57.38089	1.443019
60.27615	2.061002
61.28987	1.85363
65.59978	2.273252
65.4549	2.383968
54.00553	1.675968
61.3666	2.115707
44.65084	1.934301
57.50007	3.145346
81.26067	2.841032
23.83313	1.634458
97.32019	3.263447
70.04717	3.457151
63.26152	2.837569
42.25079	1.583174
93.84909	3.102229
75.88793	2.506841
78.70196	2.491199
56.26973	2.350405
70.37111	2.516804
57.89082	2.682572
78.61182	3.032109
76.13158	3.407301
78.13777	2.638375
43.50777	1.622065
80.08963	2.623345
64.0655	2.884103
52.0249	1.801509
39.38691	1.598562
70.53335	1.927199
75.76748	2.789845
78.22892	2.549993
74.65876	3.616778
79.83371	3.02094
88.67301	2.277582
69.07237	2.191201
55.1114	2.204455
103.769	4.45443
101.6089	2.968879
73.61226	2.534024
70.10635	3.249187
97.52645	3.143653
86.66428	3.645919
67.09334	2.576971
67.38509	3.901184
89.05206	3.242716
78.36891	3.046636
87.98121	2.475527
58.39724	2.184971
67.88197	2.313756
63.19831	2.469872
56.65756	1.889621
122.9312	3.641007
77.61325	2.965972
87.46677	2.957639
94.86229	3.008271
123.9129	4.139677
68.95882	2.239586
83.26489	3.41067
69.32543	1.89958
76.18027	2.204024
68.3293	2.966543
67.38552	3.180418
106.0507	4.196514
92.25297	3.290218
92.63532	3.467683
88.26852	2.838189
71.90386	2.048205
90.9128	3.576294
76.13731	2.717506
93.54613	2.568982
73.85621	3.846966
108.4695	3.26977
79.71677	2.066843
79.32806	2.906259
79.40309	3.246516
82.52134	3.289972
60.92273	3.234363
78.26795	2.330552
82.69362	3.829101
77.06396	3.487163
86.06619	3.015058
76.55368	2.611812
74.71951	2.035294
71.27341	2.189234
88.41882	3.894911
60.79177	1.884609
72.27669	2.324191
79.81682	2.692864
86.69026	3.217457
70.33501	2.92502
80.65915	3.539503
92.83653	3.654553
47.77663	2.423422
73.35092	3.935608
83.20889	2.759614
80.27285	2.458438
76.99991	3.339503
106.0194	3.101232
61.88078	2.030104
73.23742	2.918232
62.2151	1.810759
50.93493	1.8499
82.44618	2.97656
104.8468	2.341725
59.60123	2.681271
79.05956	2.078289
67.0296	3.353829
65.70017	2.066288
61.31138	2.26747
58.00465	3.131624
70.14795	2.965611
52.4642	2.980227
85.08302	3.248239
60.49779	1.705564
73.38559	3.066274
83.23625	3.882299
54.93222	2.961622
77.8212	2.407038
80.16719	2.276974
76.61406	2.496137
93.52273	3.672415
69.02755	3.97523
69.14683	3.0275
70.15023	2.48093
112.5406	4.684603
67.05573	2.547922
82.22452	3.161741
66.02636	2.688133
59.22183	3.305667
83.25515	3.857911
66.33027	2.832651
83.80653	2.803316
86.15514	3.180509
81.07414	4.377467
65.82038	2.237986
77.18071	2.659708
92.58203	2.977067
63.92185	2.147912
85.60906	3.848204
68.81832	1.871312
95.72331	4.967739
98.81561	4.06461
77.06048	4.184297
99.1156	4.342087
79.67974	3.562267
76.94884	3.036232
70.97422	3.060842
69.6471	3.358033
104.2061	4.081399
112.8153	5.111294
108.9791	7.199549
66.26937	3.73126
88.23689	3.38984
110.0209	4.762752
52.34757	2.16756
80.3781	4.10594
106.9105	4.515248
90.39168	4.710133
123.2653	5.093764
110.2598	4.885961
82.01115	4.100853
143.2082	6.176458
80.49385	2.848289
93.98366	2.399536
55.60215	1.916794
122.0416	4.552696
82.70653	3.998295
133.4587	4.774883
58.42986	2.846203
104.1103	5.759839
139.9895	4.766624
79.20269	2.721496
110.3112	3.964828
87.13051	3.600037
88.67016	3.727511
70.0295	3.302828
63.71373	4.143316
120.9808	5.730556
77.56065	3.010492
107.2836	4.807168
96.07815	3.354401
148.8911	7.041912
49.65474	2.55687
117.1297	4.645793
125.758	4.339191
113.063	5.492343
81.63951	3.499069
92.639	4.658635
164.5276	3.634803
84.86299	3.266934
136.942	4.401766
58.94928	3.311863
107.9355	4.915331
100.355	4.213678
92.92084	3.808387
103.5655	4.070979
100.0744	5.464432
118.513	5.263669
81.82429	3.203521
69.69751	2.662255
88.31255	4.053156
123.4765	4.80455
104.7189	2.914901
82.55716	4.223589
99.25583	4.315492
56.20363	3.977575
77.73099	2.849872
102.9079	3.671185
60.73664	3.254093
88.3483	3.530665
110.6914	4.599453
103.8275	4.365301
101.9047	4.414868
153.9579	6.030816
119.8196	6.480058
128.9852	5.296464
133.6899	9.379486
81.66614	3.201327
152.6089	5.76158
54.77514	2.518051
111.443	4.552051
27.19619	1.341018
67.75955	3.136928
108.2507	3.990409
90.89178	3.345076
114.9109	7.571249
114.6436	4.126986
106.2238	4.263886
124.3463	5.336776
131.9122	7.704344
94.45352	3.725968
142.1778	5.973403
95.20101	3.576709
75.27463	3.73741
117.9036	3.12257
113.1942	3.349202
149.1801	7.555764
155.8993	5.096628
137.5159	6.60679
126.1121	6.908417
101.0783	3.051176
109.8295	6.668325
168.2332	7.541137
108.3285	4.998502
55.57234	2.148404
132.2482	5.042026
107.7498	4.742205
144.6658	7.221427
115.1242	3.744114
104.9045	3.054787
100.0485	4.279424
97.24088	3.451331
173.4855	5.543715
133.8819	4.754755
97.21101	5.717333
148.8019	6.748351
141.8272	4.872116
154.8704	7.029525
194.5438	8.404395
161.2772	5.385951
116.8614	4.292693
131.8798	8.27663
156.6887	8.930459
115.6324	3.78399
141.2669	6.833342
173.7963	6.220614
182.9266	12.43843
139.9606	6.351803
113.6413	6.603067
124.6641	9.942138
142.9772	3.848828
92.4545	5.060178
89.76664	4.339422
86.64402	5.510675
106.077	5.898551
126.9999	7.655088
159.4037	7.465766
137.1746	6.318071
113.1081	3.920008
123.6583	5.575284
131.9837	6.758312
80.81482	4.740189
149.2276	4.521846
96.31214	4.35257
54.33965	3.337975
117.8839	4.92596
120.8906	6.367118
79.68409	4.207894
44.46772	2.228333
106.2189	3.907784
102.7345	3.564118
117.672	3.951108
104.6574	3.962284
111.0276	4.401926
130.709	6.622462
166.2913	4.659603
99.57093	6.571122
108.874	5.104317
111.313	5.581571
90.36416	4.842105
101.4172	4.49056
148.9192	6.724777
128.4283	7.075977
126.2673	7.108805
129.3958	6.348922
121.8712	7.589614
79.74662	3.115371
126.1142	5.362228
100.1533	4.202805
146.4432	9.163688
50.84173	2.833561
147.0335	8.772803
113.216	4.378179
127.6009	4.767511
118.3558	3.954351
108.8168	4.485609
127.5454	6.637274
113.2475	5.52705
210.0698	8.135501
125.1797	2.318037
119.2878	4.509129
143.4994	5.192524
109.0319	4.820763
171.4961	6.721582
163.664	6.894254
83.15852	5.821828
82.55349	3.204607
113.9887	6.573969
146.7739	6.650252
137.5488	5.181455
132.6476	4.101602
138.4505	6.844643
97.31202	3.762894
138.2191	5.371394
189.6851	6.090863
110.8291	5.90571
122.5684	4.546675
302.2396	8.774288
125.22	3.368519
144.7004	9.999783
100.9765	4.125886
108.3403	4.928022
161.5045	6.056671
104.0372	6.307089
121.1375	3.096641
158.0336	5.884393
126.8922	5.350415
142.7586	6.63307
124.7801	6.474865
148.4741	4.151705
171.3101	6.36083
147.3995	7.628914
135.1004	7.812803
149.036	4.927677
195.6543	7.182371
148.8863	8.00982
117.4066	3.838122
123.7381	4.966807
127.9411	4.930558
143.7536	7.411591
114.56	3.651263
65.77691	3.008677
123.1925	6.401805
131.2236	5.658878
147.5544	9.064754
126.2076	3.365285
118.6789	4.147492
134.7303	4.952342
115.6206	3.434322
121.9619	5.38984
126.117	4.467016
168.2483	6.829082
155.7493	3.554247
180.9598	4.20914
73.4063	2.911761
120.4932	4.798087
148.8455	5.41223
158.2387	7.578141
129.5041	5.998852
156.9733	5.400085
124.5017	3.446249
125.1916	5.393767
135.852	6.498718
187.0176	9.539674
136.0601	4.128393
141.3471	7.039097
176.9926	8.649419
120.8302	3.377958
140.1984	6.220077
122.87	4.159899
172.4231	3.717772
195.5071	3.253796
137.0503	5.024455
136.0019	5.091854
137.7014	9.292117
117.1128	2.877523
171.382	7.271117
115.7366	7.520262
119.3783	10.61063
151.5284	6.861151
155.699	4.058854
114.7694	4.508369
171.6954	7.977209
118.181	7.062517
113.7521	5.408423
127.3368	4.638783
125.3603	4.938749
158.0684	6.542994
124.9803	5.834828
141.9951	6.818504
198.6117	11.82352
196.2863	6.643785
189.7741	6.687227
219.3547	7.02738
227.2177	7.261298
267.1152	10.81561
162.5936	3.833972
175.1365	5.156179
233.1814	8.970489
221.6075	9.958168
228.655	10.67437
93.7002	4.116426
203.2128	13.47532
236.4978	11.96057
261.1945	13.28508
221.7039	13.94499
222.116	4.860878
237.3615	8.316113
230.0738	11.00995
236.8114	8.831833
257.1676	14.86999
206.192	7.124947
229.5203	12.78369
302.7908	8.672737
209.2193	12.1916
248.6011	9.8523
75.29073	3.996044
187.3179	6.365692
207.1626	10.94505
200.2389	10.73869
186.7357	8.320834
214.7361	10.70471
85.19655	4.157252
225.5112	13.17831
179.1457	8.247778
205.8699	7.640808
231.7126	12.39815
193.1784	10.72294
219.7951	9.544026
283.3985	13.8622
245.8552	9.252185
269.3371	14.41836
269.0342	7.738395
238.9354	13.23998
233.4128	11.17268
210.6338	7.807106
262.8964	13.84066
239.0784	8.750019
253.406	7.229548
265.4041	8.812059
170.5933	6.993398
260.4333	6.609831
259.2838	9.037607
231.1885	6.495585
231.3431	10.29602
186.2974	8.695966
246.2164	2.624328
256.9484	0.057543
282.642	10.08286
249.3901	13.5265
269.9703	8.36118
237.1361	8.534179
206.4276	5.121961
196.7534	6.674548
220.3179	6.304193
230.1316	11.65281
234.4049	13.40151
327.3646	10.01733
189.775	7.101522
319.2482	8.995383
219.7948	12.31133
212.0584	12.49098
232.0881	10.86633
225.5767	10.9888
130.173	6.277171
211.6641	7.90582
272.4599	10.55745
165.6581	5.606175
191.6292	7.526101
242.1084	15.76432
193.4281	6.364032
191.125	10.20953
284.9749	9.10618
205.5018	5.988228
248.4674	7.774742
290.5988	6.837296
246.6604	11.5028
140.4661	4.949454
264.1334	11.89881
191.7268	7.559911
222.4705	8.409563
235.4919	7.329716
228.9107	10.2278
227.9139	8.539796
164.3498	10.57819
195.0785	10.01691
172.5823	11.81419
244.656	10.8814
130.3003	13.85595
195.8637	11.21888
182.6611	7.465374
204.3318	12.09257
237.7331	16.1548
282.4826	8.500784
