cell_volume_fL,Rpb1_occupancy_haploid_fit,Rpb1_occupancy_haploid_fit_10pc,Rpb1_occupancy_haploid_fit_90pc,Rpb1_occupancy_diploid_prediction,Rpb1_occupancy_diploid_prediction_10pc,Rpb1_occupancy_diploid_prediction_90pc,Rpb1_bound_fraction_haploid_prediction,Rpb1_bound_fraction_haploid_prediction_10pc,Rpb1_bound_fraction_haploid_prediction_90pc,nuclear_volume
58.82828282828283,1.6280361600098794,0,0,2.4363111585334485,2.1802823357963517,2.629887042856362,0.33647638094789595,0.25814000998590697,0.4493229347505459,2.7854747474747477
61.141414141414145,1.6573485988658798,0,0,2.4930489958678526,2.237628007347644,2.68959126144574,0.32957563338135853,0.25223512412825033,0.4416482922350328,2.873373737373737
63.45454545454545,1.685482871068905,0,0,2.548063047077739,2.293555464507488,2.74741724665064,0.3229522503392613,0.24659434255158408,0.43423141976292634,2.9612727272727275
65.76767676767676,1.712508609026985,0,0,2.601430693738926,2.3481167149733793,2.8034523107921467,0.3165898389287236,0.2412003341759978,0.4270595451487638,3.049171717171717
68.08080808080808,1.7384900639115508,0,0,2.6532247541161595,2.4013612522322707,2.857778433585823,0.3104732731100089,0.23603725186510038,0.42012072629182506,3.1370707070707073
70.39393939393939,1.7634866156362812,0,0,2.703513814657809,2.4533362058020596,2.910309567607395,0.3045885736370764,0.23109057692938711,0.4134037848186312,3.224969696969697
72.70707070707071,1.78755322591804,0,0,2.752362533007279,2.5040864808174965,2.9570242441224046,0.2989228013977711,0.22634698278091708,0.40689824599086233,3.312868686868687
75.02020202020202,1.8107408416958324,0,0,2.7998319153461164,2.5536548878327103,3.0009854867144568,0.29346396244075074,0.2217942150428124,0.4005942841992184,3.4007676767676767
77.33333333333333,1.8330967551398,0,0,2.8459795705702775,2.602082263631764,3.0435263478744434,0.2882009232220061,0.2174209858424383,0.3944826734466739,3.488666666666666
79.64646464646465,1.854664925603904,0,0,2.8908599435262348,2.649407583766314,3.0847145889869756,0.2831233348106149,0.2132168803684442,0.3885547422962929,3.5765656565656565
81.95959595959596,1.8754862681344273,0,0,2.9345245292923305,2.695794094575234,3.1269842078720003,0.27822156496794137,0.2091722740631928,0.3828023328209305,3.664464646464646
84.27272727272728,1.8955989125184958,0,0,2.977022070278525,2.741612292533805,3.1692632776713805,0.27348663716231497,0.20527825906463207,0.3772177631461475,3.7523636363636363
86.58585858585859,1.9150384363234574,0,0,3.0183987377306067,2.7864414644536684,3.2103504524253186,0.26891017570679576,0.20152657871430266,0.3717937932246717,3.8402626262626267
88.8989898989899,1.933838074923592,0,0,3.0586982990598117,2.8303133261382554,3.2502954371399437,0.2644843563145923,0.19790956911808025,0.36652359352175473,3.928161616161616
91.21212121212122,1.9520289111224711,0,0,3.09796227227269,2.872488022238005,3.28914521071668,0.2602018614580783,0.1944201068891927,0.3614007163266263,4.0160606060606066
93.52525252525253,1.969640046646822,0,0,3.136230068646744,2.9125883443828697,3.3269442103338083,0.25605583999563175,0.1910515623237078,0.35641906943665486,4.103959595959596
95.83838383838383,1.9866987575021697,0,0,3.173539124682501,2.9518085608679905,3.363734501061624,0.2520398705977386,0.18779775736084633,0.3515728919883832,4.1918585858585855
98.15151515151516,2.0032306349346847,0,0,3.209925024260731,2.9901774054265875,3.3995559320727997,0.2481479285616916,0.18465292776723832,0.3468567322338466,4.279757575757576
100.46464646464646,2.0192597135314285,0,0,3.2454216118426786,3.0277223717447015,3.433413858849862,0.24437435565417193,0.18161168905814223,0.34226542708192637,4.367656565656565
102.77777777777777,2.034808587807602,0,0,3.2800610974702944,3.0643633443282012,3.4663615588705796,0.24071383266422844,0.17866900573177275,0.3377940832433298,4.455555555555555
105.0909090909091,2.0498985184701453,0,0,3.3138741542511667,3.100196887138456,3.5022616895119176,0.23716135438665076,0.17582016344694745,0.33343805983444025,4.543454545454545
107.4040404040404,2.0645495294087017,0,0,3.346890008948329,3.134768255492257,3.532129636404858,0.23371220678831411,0.1730607438206949,0.32919295231002343,4.631353535353535
109.71717171717172,2.0787804963443985,0,0,3.3791365262372777,3.168612777489166,3.5602121367921074,0.23036194613844374,0.17038660156243488,0.32505457760785184,4.719252525252525
112.03030303030303,2.0926092279617046,0,0,3.4106402871407364,3.2017531402839685,3.5899352562718954,0.2271063799085156,0.16779384369584568,0.32101896039992456,4.8071515151515145
114.34343434343434,2.106052540256635,0,0,3.4414266621052056,3.230205038048742,3.619933417359537,0.22394154926916882,0.16527881064937153,0.31708232035529055,4.895050505050505
116.65656565656566,2.119126324753939,0,0,3.4715198791415376,3.262347253142899,3.654595676257406,0.22086371303048488,0.1628380590222059,0.313241060328692,4.982949494949495
118.96969696969697,2.131845611175119,0,0,3.500943087414171,3.294339613812602,3.6855213599895134,0.21786933288865318,0.1604683458550722,0.30949175539745516,5.070848484848485
121.28282828282829,2.144224625076883,0,0,3.529718416629801,3.328245587498445,3.713586487293231,0.21495505985670296,0.15816661425470951,0.3058311426764003,5.158747474747475
123.5959595959596,2.1562768409247277,0,0,3.557867032545659,3.3614084771592716,3.7407082549959427,0.21211772176989363,0.1559299802380655,0.3022561118471073,5.246646464646465
125.9090909090909,2.168015031017969,0,0,3.5854091888900466,3.393556744021431,3.765835245384187,0.20935431176776376,0.15375572067714222,0.2987636963437576,5.334545454545454
128.22222222222223,2.179451310639657,0,0,3.612364275962754,3.4251330133452944,3.7889683225417725,0.20666197766491728,0.15164126223854346,0.2953510651430553,5.422444444444444
130.53535353535352,2.190597179766911,0,0,3.638750866160458,3.4473548421944007,3.80818595465403,0.2040380121315579,0.14958417122326664,0.29201551511047236,5.510343434343434
132.84848484848484,2.2014635616435427,0,0,3.664586756651711,3.4729701680165403,3.8269208917637405,0.20147984361270452,0.14758214422239763,0.28875446385932896,5.598242424242423
135.16161616161617,2.212060838486934,0,0,3.68988900940759,3.495486877499092,3.8496479523918787,0.19898502792206169,0.14563299951327785,0.28556544308306114,5.686141414141414
137.4747474747475,2.2223988845745315,0,0,3.7146739887772156,3.5170452810715456,3.8760781044278994,0.1965512404527826,0.14373466912857988,0.2824460923244964,5.774040404040404
139.78787878787878,2.232487096931591,0,0,3.7389573967820278,3.5384359595331016,3.8959556344170805,0.19417626895294618,0.14188519153768053,0.27939415314908067,5.861939393939394
142.1010101010101,2.2423344238206466,0,0,3.762754306288794,3.5596211182931388,3.916228981164256,0.19185800681855408,0.14008270488588276,0.2764074636918311,5.949838383838384
144.41414141414143,2.251949391214244,0,0,3.7860791922085957,3.5830727186332405,3.9374748250717637,0.18959444686130672,0.13832544074250022,0.27348395355034344,6.037737373737374
